257,1583,ok,2019-12-16 15:40:29.068154+00
258,1583,ops,2019-12-16 15:40:32.817774+00
259,1065,7home,2019-12-16 15:50:52.717807+00
260,1065,7home,2019-12-16 15:51:18.267846+00
261,1416,5086 64 384,2019-12-16 15:51:31.317724+00
262,1416,5140 62 317,2019-12-16 15:52:23.117756+00
263,1065,7home,2019-12-16 15:55:01.167886+00
264,1065,7home,2019-12-16 15:56:59.817727+00
265,1065,7home,2019-12-16 15:58:13.36792+00
266,1065,7home,2019-12-16 15:58:22.146293+00
267,1416,7512 75 239,2019-12-16 16:02:32.417855+00
268,1065,7home,2019-12-16 16:04:33.47133+00
269,1416,hittade ett till ocean monument,2019-12-16 16:15:31.81797+00
270,1583,nice,2019-12-16 16:15:37.067932+00
271,866,Heey,2019-12-16 16:45:57.817985+00
272,1676,Då,2019-12-16 16:46:05.567658+00
273,866,./phome hornta,2019-12-16 16:46:47.267952+00
274,1682,-15180.036 18990.607,2019-12-16 17:11:12.868294+00
275,1682,-15644.426 18408.621,2019-12-16 17:23:05.617827+00
276,1682,-15644.426 18408.621,2019-12-16 17:25:15.718156+00
277,866,Tjoo,2019-12-16 17:30:54.017884+00
278,973,Hej,2019-12-16 17:30:56.817589+00
279,1028,halloj,2019-12-16 17:30:58.817605+00
280,1682,tjo,2019-12-16 17:31:00.71766+00
281,866,Is it good?,2019-12-16 17:31:17.567931+00
282,1028,"jorå, själv? :)",2019-12-16 17:31:33.917909+00
283,866,Bara bra :),2019-12-16 17:31:40.117592+00
284,973,Hej,2019-12-16 17:32:13.75845+00
285,973,Tjo,2019-12-16 17:37:42.613116+00
286,1416,t,2019-12-16 17:43:59.801428+00
287,866,Välkommen,2019-12-16 17:44:07.707448+00
288,1136,Välkommen Ketie!,2019-12-16 17:44:08.125795+00
289,1683,tackar,2019-12-16 17:44:10.551805+00
290,1676,Welcome,2019-12-16 17:44:16.367393+00
291,1676,Quieres,2019-12-16 17:44:19.173458+00
292,973,Välkomen,2019-12-16 17:44:26.214435+00
293,1028,3,2019-12-16 17:47:11.867887+00
294,1028,oj,2019-12-16 17:47:18.867807+00
295,1676,Ojsan,2019-12-16 17:47:24.240011+00
296,1676,Yffla,2019-12-16 18:22:53.901213+00
297,918,aa?,2019-12-16 18:22:58.258908+00
298,1676,Ditt hus e sjukt pretty ^^,2019-12-16 18:23:04.118065+00
299,918,tack,2019-12-16 18:23:08.717958+00
300,1676,Hax,2019-12-16 19:08:18.067769+00
301,1136,:/,2019-12-17 13:14:51.260006+00
302,973,RIP,2019-12-17 16:23:58.158972+00
303,1684,hej,2019-12-18 11:20:46.831784+00
304,1583,tja,2019-12-18 14:59:40.341799+00
305,973,Halo,2019-12-18 14:59:44.829862+00
306,1583,det e nordesh,2019-12-18 14:59:54.47986+00
307,1583,skulle bara titta om du byggt något,2019-12-18 15:00:05.579989+00
308,1583,vad gör du,2019-12-18 15:01:07.829832+00
309,973,Inget,2019-12-18 15:01:14.730271+00
310,1583,f miloue,2019-12-18 15:03:06.280054+00
311,1583,ckickens,2019-12-18 15:03:14.079727+00
312,973,Va,2019-12-18 15:03:15.04981+00
313,973,Vet,2019-12-18 15:03:19.629766+00
314,973,Det var jag,2019-12-18 15:03:25.729671+00
315,1583,hejdå,2019-12-18 15:09:37.18+00
316,973,Hejdå,2019-12-18 15:09:42.029769+00
317,1089,hej,2019-12-18 15:42:51.029928+00
318,1583,hej,2019-12-18 15:42:56.029721+00
319,1583,hej,2019-12-18 15:48:05.580474+00
320,1583,ops,2019-12-18 15:48:10.979771+00
321,1028,hejsan :),2019-12-18 16:40:56.029943+00
322,1089,hej,2019-12-18 17:14:16.583264+00
323,1136,tja,2019-12-18 17:14:24.080254+00
324,1136,hallå,2019-12-18 17:46:47.879906+00
325,1028,tjena,2019-12-18 17:46:53.929612+00
326,1089,hej,2019-12-18 17:47:03.129656+00
327,1089,Vet någon var man kan lässa hur man säljer saker i shopen i spawn,2019-12-18 17:49:24.53022+00
328,1028,trollskogen nu/hjalp,2019-12-18 17:51:05.029905+00
329,1136,hjalp?,2019-12-18 17:51:23.079896+00
330,1028,"hjälp, fast ä är utbytt mot a",2019-12-18 17:51:42.42982+00
331,1136,ah,2019-12-18 17:51:56.829845+00
332,1028,tja,2019-12-18 18:19:24.279981+00
333,753,oi,2019-12-18 18:19:28.229606+00
334,753,can we sleep,2019-12-18 18:20:03.579806+00
335,753,förlåt pratar med engelsprråkiga och språken blandas,2019-12-18 18:20:45.92998+00
336,753,kan vi såva,2019-12-18 18:20:52.329662+00
337,753,phille kör ni fortfarande rollbacks vid grief eller kör ni all in på claim systemet?,2019-12-18 18:25:03.380336+00
338,1028,"vi har rollbacks kvar, däremot har det varit buggit på sista tiden så då har vi lagat så gott vi kan med creative. Däremot är det en fix påväg",2019-12-18 18:25:52.330063+00
339,753,aha ok,2019-12-18 18:26:00.629844+00
340,1028,Vår rekomendation är att man claimar område,2019-12-18 18:26:02.879694+00
341,753,bra attt veta,2019-12-18 18:26:06.279905+00
342,753,"jag claimar i första hand, och sedan så bor jag mitt i ingenstans så egentligen så finns det ingen ide att griefa hos mih",2019-12-18 18:27:00.079961+00
343,1136,Välkommen ComicHD!,2019-12-18 18:38:20.880018+00
344,753,HEj,2019-12-18 18:38:26.129835+00
345,1685,Hallo,2019-12-18 18:38:27.229651+00
346,1028,hej och välkommen :),2019-12-18 18:38:30.883623+00
347,1685,Hey,2019-12-18 18:38:40.830429+00
348,1685,"So, I''m from Germany xD :S",2019-12-18 18:38:52.679672+00
349,753,epic,2019-12-18 18:38:57.079766+00
350,753,jaja deutchen gut,2019-12-18 18:39:11.329658+00
351,1685,so... can I write English?,2019-12-18 18:39:15.379941+00
352,753,sure,2019-12-18 18:39:19.629607+00
353,1685,Deutsch ist gut ja :D xD,2019-12-18 18:39:20.279747+00
354,1028,"nice, this is a swedish server, but you are free to play here as long as you follow the rules :)",2019-12-18 18:39:33.579949+00
355,1685,Thanks,2019-12-18 18:39:41.479676+00
356,753,ich kann wenig deutch,2019-12-18 18:39:42.629701+00
357,753,yeah lets just talk eng/swe lol,2019-12-18 18:39:54.98007+00
358,1685,"CatSpaceTravel, why you can write little bit German?",2019-12-18 18:40:07.329888+00
359,753,my german vocabulary is solely based of of 3 years of boring studies and rammstein songs,2019-12-18 18:40:58.729848+00
360,1685,haha,2019-12-18 18:41:10.379755+00
361,1685,Oh on Rammstein xD,2019-12-18 18:41:15.229696+00
362,1685,They r a nice music group,2019-12-18 18:41:32.991614+00
363,753,"ye, going to see them live this summer",2019-12-18 18:41:45.779639+00
364,1685,Nice,2019-12-18 18:41:52.229616+00
365,1685,Where?,2019-12-18 18:41:54.579544+00
366,753,gothenburg,2019-12-18 18:42:06.929822+00
367,1685,Is this in Germany? XD,2019-12-18 18:42:14.829853+00
368,753,no,2019-12-18 18:42:19.37958+00
369,753,gothenburg is in west coasty,2019-12-18 18:42:32.329666+00
370,1685,'cause the Name is so German... xD,2019-12-18 18:42:38.994224+00
371,1136,:/,2019-12-18 18:42:40.279849+00
372,753,kinda,2019-12-18 18:42:43.879603+00
373,1685,How to Play Race?,2019-12-18 18:43:46.332486+00
374,1028,they start randomly every other our,2019-12-18 18:44:02.529878+00
375,1685,Can you start ist manuel?,2019-12-18 18:44:30.699471+00
376,1028,har ni hunnit bygga något mer på agartha sen sist ni visade Shadow_Disciple? Eller har ni bara mineat efter iron? :D,2019-12-18 18:48:02.929965+00
377,1136,ja 1 sak har ju byggts,2019-12-18 18:48:27.279856+00
378,1028,"nice, kan man få en tour? :p",2019-12-18 18:48:40.13006+00
379,1136,Ja det är på utsidan tho,2019-12-18 18:48:54.079653+00
380,1028,oh,2019-12-18 18:49:03.82959+00
381,1136,om du tpar till mig så kan du se den,2019-12-18 18:49:41.680032+00
382,1028,beaconen? :o,2019-12-18 18:50:12.279837+00
383,1136,bron,2019-12-18 18:50:20.229609+00
384,1028,oh ja juste ja,2019-12-18 18:50:25.829836+00
385,1028,det var ju en hängbro där förut va?,2019-12-18 18:50:36.379918+00
386,1136,mm,2019-12-18 18:50:39.380476+00
387,1028,snyggt!,2019-12-18 18:51:12.929789+00
388,1028,alltid kul att se vad ni bygger :),2019-12-18 18:52:22.82992+00
389,753,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,2019-12-18 18:52:24.229767+00
390,753,shit förlåt,2019-12-18 18:52:31.279613+00
391,1028,hur kommer det sig att hästarna alltid stannar häruppe? :o,2019-12-18 18:53:36.180379+00
392,1136,jag har ingen anning hur det fungerar,2019-12-18 18:53:49.129859+00
393,1136,men dom stannar bara här,2019-12-18 18:53:53.579558+00
394,1028,haha,2019-12-18 18:54:04.179689+00
395,1028,måste vara hacks,2019-12-18 18:54:18.429759+00
396,753,ujuj,2019-12-18 18:54:24.649039+00
397,1136,Så philip när har du tänkt att bygga klart din bas den är ganska öppen till en ravin?,2019-12-18 18:59:53.580015+00
398,753,k the race is on now,2019-12-18 19:00:14.17971+00
