9254,1699,ungefär samma sak som är fel med att skratta åt någon som halkar och slår sig. Eller skratta åt någon som far illa. Eller skratta åt ett barn vars sandslott rasar. Det är inte schysst beteende helt enkelt,2020-02-12 20:07:33.410647+00
9255,691,människa vi är i ett spel vad har halka och sandslott med att jag skrattar åt dig i ett spel där det enda du behöver glra är trycka respawn gå dit och få tillbaka dina saker,2020-02-12 20:08:51.660524+00
9256,1699,"precis, det är till och med ännu löjligare att skratta åt, för det finns ju inte ens någo roligt med det? så då antar jag att du skrattar, inte föra att det är roligt utan för att du vill jävlas. Vilket är oschysst",2020-02-12 20:10:57.31085+00
9257,1699,"oschysst, i omskrivning och förlängning omoraliskt om än av ganska låg grad",2020-02-12 20:11:24.660699+00
9258,1699,hänger du med i resonemanget=,2020-02-12 20:11:33.61737+00
9259,691,nej jag skrattar om jag vet att det är ett litet roligt sätt som du dör på och vet att du inte tappar dina saker så fattar inte det oschyssta med det,2020-02-12 20:12:17.160515+00
9260,691,fattar du vad jag menar?,2020-02-12 20:13:31.5604+00
9261,1699,"jo, ganska juvinalt, men jag hänger med. Men jag håller inte med dig. Nu trampar min katt omkring på tangentbordet, så måste avsluta och ägna mig lite åt hen. Du kan fundera lite på det här med lättkränthet sålänge.",2020-02-12 20:15:24.360378+00
9262,1699,det är ändå ganska lättkränkt att skapa en dabett för att någon ber en sluta med ett beteende,2020-02-12 20:15:51.010407+00
9263,691,du startade? vad menar du?,2020-02-12 20:16:07.610615+00
9264,1699,"jag bad dig sluta, du började käfta emot för att du inte kunde hantera situationen och bara ge upp. Men nu måste jag gå och fokusera på mitt liv irl. Puss och kram",2020-02-12 20:17:50.510378+00
9265,691,gayyyyy,2020-02-12 20:18:01.260475+00
9266,691,??,2020-02-12 20:18:07.510647+00
9267,1699,"nej, pan",2020-02-12 20:18:10.810378+00
9268,1168,tjena,2020-02-13 14:57:03.172642+00
9269,1583,hej,2020-02-13 14:57:06.42143+00
9270,1838,hej,2020-02-13 14:57:08.47256+00
9271,1168,någon har tagit mina armor stands med armor på till och med dimant armorn :-( och berta,2020-02-13 14:58:04.271634+00
9272,1583,anmäl,2020-02-13 14:58:18.721684+00
9273,1838,segt mannen,2020-02-13 14:58:25.471498+00
9274,1168,men jag vet int vem,2020-02-13 14:58:28.121341+00
9275,1168,jag är en tjej:-I,2020-02-13 14:59:01.971496+00
9276,1583,skriv till andmins de kan fixa det,2020-02-13 14:59:09.97146+00
9277,1168,ok ska skriva till brosan,2020-02-13 14:59:31.67166+00
9278,1583,skriv till andmins de kan fixa det,2020-02-13 15:01:56.371807+00
9279,1583,ops,2020-02-13 15:01:58.971433+00
9280,1168,har skrivit till han nu,2020-02-13 15:02:54.621502+00
9281,1583,bra,2020-02-13 15:02:58.771371+00
9282,1025,hej hej,2020-02-13 15:07:39.721424+00
9283,1583,hej,2020-02-13 15:07:44.273897+00
9284,1168,varför står det warning smskogen WILL be deleted at next new day due to lack of founds,2020-02-13 15:08:45.121778+00
9285,1583,man måste lägga in pengar på sin stads bank för att ha kvar den,2020-02-13 15:09:27.171717+00
9286,1168,okej,2020-02-13 15:09:34.421358+00
9287,1168,kommer vi göra det,2020-02-13 15:09:49.771395+00
9288,1583,ja jag ska bara komma på vilket kommand det är,2020-02-13 15:10:10.171713+00
9289,1663,sleep yes,2020-02-13 15:17:49.369743+00
9290,1783,h-e-j,2020-02-13 15:21:41.281329+00
9291,691,hahaha,2020-02-13 15:49:05.671625+00
9292,1168,fyfan vad dum du är,2020-02-13 15:49:22.471343+00
9293,691,bro det är ett spel och han dog det är lite kul,2020-02-13 15:49:43.221496+00
9294,1168,min bror kan ta bort dig från servern,2020-02-13 15:49:51.571464+00
9295,691,okej men jag fattar inte vrf han skulle göra det för att jag skratta åt att någon dör,2020-02-13 15:50:19.271486+00
9296,1168,ja men om du hade full dimant armor och bra grejer ska vi skratta föresten jag har rostat ett bröd,2020-02-13 15:50:52.871955+00
9297,691,skratta hur mycket ni vill och ingen fråga,2020-02-13 15:51:25.622012+00
9298,890,limpans bror gjorde den här serven för alla skulle ha kul och inte att vara elaka,2020-02-13 15:52:20.471869+00
9299,691,men lilla gubben blir du så sårad för att jag tycker det är roligt att du dog,2020-02-13 15:52:51.671576+00
9300,890,jag och limpan är ihop i verklig heten och om någon är dum mot mig eller limpan så blir du bannad,2020-02-13 15:53:58.271591+00
9301,691,men människa jag är inte dum för att jag skratta åt att du dog DET ÄR ETT SPEL,2020-02-13 15:54:32.771378+00
9302,890,jag har ADHD jag är lätt känslig,2020-02-13 15:55:10.871539+00
9303,691,hahah,2020-02-13 15:55:22.52146+00
9304,1168,okej skit kul,2020-02-13 15:55:37.871579+00
9305,1838,har också adhd . man blir lätt sur,2020-02-13 15:55:39.32138+00
9306,691,jag är vet vad ADHD gör men om du blir så sur så dö bara inte,2020-02-13 15:56:08.271455+00
9307,890,alla som röstar att milloprobattlex ska bli bannad skriv ja,2020-02-13 15:56:43.52154+00
9308,691,människa jag skrev hahahah hur gammal är ni,2020-02-13 15:59:53.472464+00
9309,1168,skit i det,2020-02-13 16:00:05.871596+00
9310,890,jag är 13år,2020-02-13 16:00:12.871519+00
9311,691,det var ingen fråga mer att jag kallade er barnslig,2020-02-13 16:00:29.921342+00
9312,1168,jahopp,2020-02-13 16:00:41.521555+00
9313,890,you ar bitch,2020-02-13 16:00:49.721527+00
9314,691,aj nu kommer jag reporta dig,2020-02-13 16:01:58.921655+00
9315,691,hej kompis,2020-02-13 16:03:30.382832+00
9316,890,inan du reportar mig så telepotera till mig eller limpan jag vill visa dig en sak XMiloprobattleX,2020-02-13 16:04:34.623336+00
9317,691,du vet att man inte kan tpa till folk väl,2020-02-13 16:04:51.571349+00
9318,890,skriv Phome limpan06,2020-02-13 16:05:33.821634+00
9319,890,skriv så här /Phome limpan06,2020-02-13 16:05:59.771353+00
9320,691,du måste ha ett öppet hem då,2020-02-13 16:06:25.004434+00
9321,890,så,2020-02-13 16:06:54.022346+00
9322,691,går fortfarande testa att han lämnar ocg rejoinar,2020-02-13 16:07:42.171534+00
9323,890,tryck men tryck så här /Phome limpan06 inte mig limpan06,2020-02-13 16:08:21.776527+00
9324,691,jag gör det men han har inte öppet hem står det,2020-02-13 16:08:38.521397+00
9325,1168,skriv phome hornta,2020-02-13 16:09:14.873412+00
9326,691,han har inte öppet home,2020-02-13 16:09:31.471482+00
9327,1168,har du testa,2020-02-13 16:09:42.473214+00
9328,691,ja,2020-02-13 16:09:44.721297+00
9329,1168,då är det något fel på din vad ma nu säger,2020-02-13 16:10:12.421554+00
9330,691,nej testa du att lämna och rejoina,2020-02-13 16:10:32.321501+00
9331,691,hhahahahahahah,2020-02-13 16:26:26.621635+00
9332,890,vadå hahahahahahhaha,2020-02-13 16:26:58.371909+00
9333,691,såg att ni dgo igen,2020-02-13 16:27:07.721519+00
9334,890,men tyst,2020-02-13 16:27:17.6213+00
9335,691,eller inte,2020-02-13 16:27:37.12146+00
9336,890,fan tyst på dig,2020-02-13 16:28:00.649754+00
9337,691,ajaj sluta svär annars reportar jag dig,2020-02-13 16:28:15.271692+00
9338,890,du tror att du är kung över mig va så är det ialafall inte,2020-02-13 16:29:13.921861+00
9339,691,va?,2020-02-13 16:31:27.171608+00
9340,691,va? hur fan fick du det till att jag är kung över dig,2020-02-13 16:31:57.921499+00
9341,890,ja att om du inte slutar svärar så reportar du mig och sen säger du hela fucking tiden att du ska reporta mig va enda jag skriver jag bestämmer själv vad jag skriver,2020-02-13 16:33:33.624774+00
9342,691,men det står ju i reglerna att du inte ska vara otrevlig i chattten och om du svär till mig så är du ju otrevlig och då kan jag reporta dig,2020-02-13 16:34:25.121615+00
9343,890,a men du är inte så trevlig själv när du skriver hahahahahahahahahah när jag dör,2020-02-13 16:35:36.821522+00
9344,691,igen det är inte otrevligt det är bara du som är lätt kränkt,2020-02-13 16:36:06.321624+00
9345,890,det där var elakt när du skriver att jag är lätt kränkt,2020-02-13 16:36:41.421346+00
9346,691,nej det var sanning så sluta gråt över allt,2020-02-13 16:39:04.821626+00
9347,890,näj nu reportar jag dig,2020-02-13 16:39:24.671704+00
9348,691,gör det har inte gjort något fel,2020-02-13 16:39:36.871495+00
9349,890,jo för in i helvete,2020-02-13 16:39:52.521697+00
9350,691,vad och sluta svär mår dåligt av det,2020-02-13 16:40:07.621568+00
9351,691,hallå?,2020-02-13 16:42:48.872484+00
9352,691,sov pls,2020-02-13 16:43:16.471843+00
9353,890,så nu har jag reportat dig dom sa tack vi ska repota honom,2020-02-13 16:43:22.821478+00
9354,691,vart reporta du?,2020-02-13 16:43:38.673947+00
9355,890,varför ska jag säga det då kommer du också reporta mig,2020-02-13 16:44:18.071891+00
9356,691,nej vill bara veta,2020-02-13 16:44:31.371798+00
9357,890,säger jag inte för helvete,2020-02-13 16:44:47.471492+00
9358,691,och vrf skulle jag reporta dig om du inte har gjort något,2020-02-13 16:44:58.421443+00
9359,890,du sa nyss att du skulle reporta mig över att jag svär,2020-02-13 16:45:30.571696+00
9360,691,men du fortsätter ju så då kan det ju inte vara något man kan bli reportad för,2020-02-13 16:45:53.571607+00
9361,890,kanske kanske inte,2020-02-13 16:46:17.471649+00
9362,691,men då kan du ju säga vart du reporta mig,2020-02-13 16:46:35.621419+00
9363,890,nä,2020-02-13 16:46:49.921502+00
9364,691,så du erkänner att du inte ska svära?,2020-02-13 16:47:04.821595+00
9365,890,ok jag ska berätta en sak för dig,2020-02-13 16:47:26.621388+00
9366,691,ja snälla vadå,2020-02-13 16:47:42.271444+00
9367,890,det kan ta en stund att skriva,2020-02-13 16:48:00.121626+00
9368,691,skriv på,2020-02-13 16:48:08.87145+00
9369,890,min pappa dog när jag var 9år jag har levt i 4år utan pappa han slutade att andas mitt i natten men han klarade sig att ringa 112 men hab dog på sjukhuset och hela min familj svär jag har blivit uppfostrad till det jag har gråtit varje dag effter pappa,2020-02-13 16:50:37.22161+00
9370,691,jätte tråkigt men jag bryr mig inte och det är inte så svårt att inte skriva svär ord,2020-02-13 16:51:39.871685+00
9371,890,han var så ung han föddes 1976 dog 2016 han var 32år,2020-02-13 16:52:16.321353+00
9372,691,jag bryr mig fortfarande inte min hamster dog efter 1 år buhu,2020-02-13 16:52:49.171523+00
9373,890,och jag kan inte sluta svära och för några års sen så blev jag mobbad effter att min pappa dog så jag bytte skola och där var alla snälla,2020-02-13 16:53:32.1214+00
9374,691,men helvete jag bryr mig inte du kommer inte få någon sympati från mig,2020-02-13 16:54:07.871905+00
9375,890,och vad menar du med buhu,2020-02-13 16:54:21.47152+00
9376,691,att buhu min hamster dog,2020-02-13 16:54:34.221419+00
9377,691,sov,2020-02-13 16:54:38.521328+00
9378,890,nu svär du för helvete,2020-02-13 16:54:40.171457+00
9379,691,ja du är så himla jobbig med dina gråt historier jag bryr mig inte,2020-02-13 16:55:14.771815+00
9380,890,men du ville höra ju du skrev ja snälla,2020-02-13 16:55:40.521395+00
9381,890,fuckio,2020-02-13 16:56:01.221397+00
9382,691,ja men du behöver inte fortsätta när jag skriver att jag inte bryr mig,2020-02-13 16:56:05.17152+00
9383,691,och snälla stava rätt om du ska svära åtminstone,2020-02-13 16:56:23.971606+00
9384,890,jävla du är ett mistag som kom till jorden,2020-02-13 16:56:48.371445+00
9385,691,misstag* och det där var inte så snällt sagt,2020-02-13 16:57:34.275861+00
9386,890,a men du har skrivit inte så heller snälla saker,2020-02-13 16:58:04.771532+00
9387,691,jag har skrivit buhu och ahhahah åt att du dog vad är det som är så hemskt,2020-02-13 16:58:46.3718+00
9388,890,att jag är lätt kränkt,2020-02-13 16:59:16.773993+00
9389,691,det är inte taskigt det är sanning då du blir sur för hahaah,2020-02-13 16:59:33.721584+00
9390,890,det var inte så snällt,2020-02-13 16:59:41.021539+00
9391,691,nej jag pratar sanning du får gråta över det hur mycket du vill men nu är det så att du är lätt kränkt,2020-02-13 17:00:15.371474+00
9392,890,men käften ungjävel du är ett jävla mistag du är fan släkt med jävulen själv ung jävel,2020-02-13 17:01:17.471628+00
9393,691,aj och det är djävulen*,2020-02-13 17:01:45.271518+00
9394,691,och misstag*,2020-02-13 17:01:57.421428+00
9395,890,vem fan bryr sig knulla din mamma,2020-02-13 17:02:24.771509+00
9396,691,aj nu blir jag ledsen,2020-02-13 17:03:30.771608+00
9397,890,hahahahahahahhahahaha buhu,2020-02-13 17:03:42.435765+00
9398,691,är du sur?,2020-02-13 17:04:28.671378+00
9399,890,förästen du kommer att bli bannad imorgon så sa dom när jag hade reportat dig,2020-02-13 17:06:01.621694+00
9400,691,ånej för jag har ju gjort så mycket man kan bli bannad för,2020-02-13 17:06:25.975521+00
9401,890,aja men sen slipper jag dig imorgon,2020-02-13 17:06:57.221547+00
9402,691,skulle inte tro så men vi kan väl säga så,2020-02-13 17:07:15.121434+00
9403,890,gå till spawn vi ska mötas i en duell den som förlorar får inte komma in på minecraft på 5dagar inte i den här serven inga svärd inge skydd inga armor,2020-02-13 17:08:44.921705+00
9404,890,kom,2020-02-13 17:10:05.821817+00
9405,691,vad hände med sigge?,2020-02-13 17:11:43.821917+00
9406,691,??,2020-02-13 17:12:50.571692+00
9407,1168,asså han har blivit bannad kanske ut av dig,2020-02-13 17:13:41.121924+00
9408,691,jag reporta han ja så då gjorde bara admin vad en admin ska göra,2020-02-13 17:14:10.421571+00
9409,1168,okej,2020-02-13 17:14:23.421426+00
9410,691,hej mojjen,2020-02-13 17:14:48.077343+00
9411,799,tjo,2020-02-13 17:14:51.921409+00
9412,799,hol lefta presic,2020-02-13 17:19:56.12143+00
9413,691,hejsan,2020-02-13 17:20:01.321477+00
9414,799,hon,2020-02-13 17:20:02.583725+00
9415,1614,tja,2020-02-13 17:20:29.771432+00
9416,799,hej,2020-02-13 17:20:36.171522+00
9417,1614,aa kommer in sen om hon är tillbaka.,2020-02-13 17:20:44.821485+00
9418,1614,det är lillesyrran,2020-02-13 17:20:58.471504+00
9419,799,aa vet.,2020-02-13 17:21:27.321461+00
9420,691,hejsan,2020-02-13 17:26:31.867454+00
9421,1028,tjena,2020-02-13 17:26:32.032852+00
9422,691,sova?,2020-02-13 17:28:02.375304+00
9423,691,rip,2020-02-13 17:29:26.021764+00
9424,691,hejsan,2020-02-13 18:54:48.771524+00
9425,1666,Tjo,2020-02-13 18:54:51.521466+00
9426,691,hejsan,2020-02-13 18:57:30.121632+00
9427,1558,hej hej,2020-02-13 18:57:39.821609+00
9428,691,hejsan,2020-02-13 19:08:51.721503+00
9429,1558,hej spif,2020-02-13 19:08:54.221389+00
9430,1525,Halloj :),2020-02-13 19:08:59.871415+00
9431,691,aghhhhhhhhhhhhh,2020-02-13 19:16:32.271705+00
9432,1558,ok?,2020-02-13 19:16:39.321376+00
9433,691,jävla ctrl,2020-02-13 19:16:42.121504+00
9434,1558,ah du dog :(,2020-02-13 19:16:49.771503+00
9435,691,jag slinta typ en millimeter från ctrl och hinner inte skriva /home,2020-02-13 19:17:14.821512+00
9436,691,hej philip dina morötter är slut,2020-02-13 20:51:07.371628+00
9437,1028,tja,2020-02-13 20:51:17.487848+00
9438,1028,kan fylla på de lite,2020-02-13 20:51:22.42147+00
9439,691,yeay och bara så att jag är helt klar med vad jag mena så mena jag golden carrot,2020-02-13 20:51:54.321668+00
9440,1028,nu är det påfyllt,2020-02-13 21:01:10.871711+00
9441,691,yeye,2020-02-13 21:01:15.123274+00
9442,691,hejsan,2020-02-13 21:02:31.274896+00
9443,1028,tja,2020-02-13 21:02:34.421358+00
9444,1857,hej,2020-02-13 21:02:45.971394+00
9445,691,hejdå ha det så trevligt,2020-02-13 21:09:33.27164+00
9446,691,hejsan,2020-02-14 11:09:53.231204+00
9447,816,Hej Hej,2020-02-14 11:10:06.530949+00
9448,691,har du någon beacon man kan köpa?,2020-02-14 11:10:19.330503+00
9449,816,"Har ingen aning, Var ett tag sen jag spelade på denna server",2020-02-14 11:10:44.730624+00
9450,816,Säljer Elytra om du vill ha,2020-02-14 11:12:12.230621+00
9451,1836,tjena,2020-02-14 14:24:34.630452+00
9452,1583,hej,2020-02-14 14:24:39.030442+00
9453,1836,kuk i din mun öppna den,2020-02-14 14:25:00.830526+00
9454,1583,hej,2020-02-14 14:29:58.731209+00
9455,691,någon som har en beacon man kan köpa eller vet vart det finns nether castle?,2020-02-14 15:26:59.680921+00
9456,1136,jaa,2020-02-14 15:32:57.580526+00
9457,691,well done,2020-02-14 15:33:08.130549+00
9458,691,laggar ni också?,2020-02-14 15:35:52.822551+00
9459,1436,Aa,2020-02-14 15:35:55.140343+00
9460,1136,aa,2020-02-14 15:35:58.896494+00
9461,1065,tja,2020-02-14 15:51:27.637552+00
9462,691,hejsna,2020-02-14 15:51:30.615711+00
9463,1168,tjena,2020-02-14 15:51:34.828291+00
9464,1065,discord,2020-02-14 15:51:50.332271+00
9465,1065,?,2020-02-14 15:51:54.93026+00
9466,1168,visst,2020-02-14 15:51:55.88032+00
9467,1136,Säljer en full shulker box med fireworks på /ah,2020-02-14 15:55:46.003229+00
9468,1089,kan någon sova,2020-02-14 16:01:03.887369+00
9469,1065,tja,2020-02-14 16:02:01.40149+00
9470,1089,hej kan någon sova,2020-02-14 16:02:11.085647+00
9471,1136,Har någon Dirt?,2020-02-14 16:15:06.230737+00
9472,691,jag har jätte mycket hur mycket behöver du,2020-02-14 16:15:18.181105+00
9473,1136,En dubbel kista skulle vara nice,2020-02-14 16:15:31.380562+00
9474,691,det fixar jag enkelt,2020-02-14 16:15:39.930632+00
9475,1136,brb,2020-02-14 16:18:06.261493+00
9476,1136,Har du en dubbel kista dirt?,2020-02-14 16:28:10.880651+00
9477,691,jag har 3 shulker boxar så lite mer en en dubbelkista,2020-02-14 16:28:38.230504+00
9478,1136,okay 355?,2020-02-14 16:28:55.530382+00
9479,691,ja,2020-02-14 16:29:14.080516+00
9480,1136,./t spawn?,2020-02-14 16:29:28.980443+00
9481,691,yes,2020-02-14 16:29:49.930974+00
9482,1136,tackar,2020-02-14 16:31:26.630801+00
9483,691,varsågod,2020-02-14 16:31:35.930344+00
9484,691,hejsan,2020-02-14 16:35:01.030484+00
9485,1168,hej,2020-02-14 16:35:08.580392+00
9486,1136,F,2020-02-14 16:39:43.973315+00
9487,1136,tja,2020-02-14 16:42:17.305221+00
9488,1028,tjenare,2020-02-14 16:42:19.840329+00
9489,1028,"limpan06, kan du visa var griefet är?",2020-02-14 16:43:21.53778+00
9490,1168,hur menar du,2020-02-14 16:43:41.858616+00
9491,1028,Någon hade snott din armorstand,2020-02-14 16:44:11.174358+00
9492,1168,ja,2020-02-14 16:44:18.132062+00
9493,1028,Kan du visa var det är någonstans så kan jag återställa det och kolla vem det var,2020-02-14 16:44:30.215065+00
9494,1168,ok kom till spawn,2020-02-14 16:44:45.361559+00
9495,1028,var det inte i smskogen?,2020-02-14 16:45:02.450924+00
9496,1168,jo,2020-02-14 16:45:07.212947+00
9497,1028,jag är där nu :),2020-02-14 16:45:12.670511+00
9498,1168,.-.,2020-02-14 16:45:16.880361+00
9499,1168,wow,2020-02-14 16:46:56.980717+00
9500,1028,:s diamond-armorsarna var inte kvar,2020-02-14 16:47:06.831511+00
9501,1168,ok,2020-02-14 16:47:23.084987+00
9502,1168,det var någon som hade snått dom,2020-02-14 16:47:44.931454+00
9503,1168,det var chestplate och byxor,2020-02-14 16:48:15.580322+00
9504,1028,undersöker det :),2020-02-14 16:48:15.586507+00
9505,1028,nej tyvärr hittar inte att någon har tagit det. vad var det på de?,2020-02-14 16:50:17.680607+00
9506,1168,inget en ut av mina chestplat hade jag döppt,2020-02-14 16:50:56.330815+00
9507,691,philip hur får jag 6201 mer claimblocks?,2020-02-14 17:09:34.681304+00
9508,1028,det går tyvärr inte idag,2020-02-14 17:10:21.530434+00
9509,691,det är lugnt men hur får jag det?,2020-02-14 17:10:37.402064+00
9510,1028,det går inte,2020-02-14 17:10:48.452607+00
9511,691,aldrig?,2020-02-14 17:11:09.930756+00
9512,1028,hur många block har du nu,2020-02-14 17:11:12.730359+00
9513,691,4000,2020-02-14 17:11:17.180388+00
9514,1028,om vi ökar maxvärdet,2020-02-14 17:11:17.630477+00
9515,691,kommer ni göra det eller är det kört?,2020-02-14 17:12:34.230955+00
9516,1028,shadow är du med i racet?,2020-02-14 17:12:50.580618+00
9517,1136,näh,2020-02-14 17:13:02.154784+00
9518,1028,kan du testa att köra /rc leave,2020-02-14 17:13:11.530309+00
9519,1028,skum bugg :P,2020-02-14 17:13:24.106838+00
9520,1028,"vi har inga planer just nu på att öka maxvärdet, men det kommer att göras någon gång",2020-02-14 17:13:48.830352+00
9521,691,oki,2020-02-14 17:14:00.893563+00
9522,1028,tanken är att man ska starta en stad för att claima större områden,2020-02-14 17:14:47.985509+00
9523,1028,där finns det ingen begränsning,2020-02-14 17:14:54.730422+00
9524,691,okej,2020-02-14 17:15:37.930853+00
9525,1028,nice tid shadow på honeyparkour :D,2020-02-14 17:17:16.319209+00
9526,691,philip hur gör man en stad ifall det är det som behövs göras?,2020-02-14 17:19:56.680461+00
9527,1028,det finns en guide på vår hemsida,2020-02-14 17:20:12.18053+00
9528,1028,trollskogen nu,2020-02-14 17:20:15.480338+00
9529,691,då går jag och kollar,2020-02-14 17:20:24.180454+00
9530,691,hejsan,2020-02-14 17:28:01.380561+00
9531,719,tjenixen,2020-02-14 17:28:07.631412+00
9532,691,philip du råkar inte veta koordinater till ett nether slott?,2020-02-14 17:42:42.730711+00
9533,1028,de är ju rätt lätta att hitta,2020-02-14 17:43:07.730708+00
9534,1028,kan leta upp ett med elytra om en stund,2020-02-14 17:43:24.78054+00
9535,691,det hade varit jätte snällt har ingen elytra just nu,2020-02-14 17:43:42.811783+00
9536,1028,-82 54 88,2020-02-14 17:47:21.26028+00
9537,691,tack så jätte mycket,2020-02-14 17:47:32.630456+00
9538,691,oj nej han är afk,2020-02-14 17:48:37.480563+00
9539,1028,segt,2020-02-14 17:49:03.939569+00
9540,691,hejsan,2020-02-14 18:11:23.232452+00
9541,918,Hej Hej,2020-02-14 18:11:26.936387+00
9542,1028,tjena,2020-02-14 18:11:32.079212+00
9543,691,hej igen,2020-02-14 18:17:24.415159+00
9544,1028,tja,2020-02-14 18:17:27.56671+00
9545,1089,hej,2020-02-14 18:17:31.31345+00
9546,1089,philip2096 vet du var End ligger koordinater,2020-02-14 18:22:21.263693+00
9547,1028,tror att någon har skickat koordinater på discord,2020-02-14 18:23:56.664638+00
9548,1089,ok,2020-02-14 18:24:04.513443+00
9549,1028,men kan kolla om jag har det nerskrivet någonstans,2020-02-14 18:24:07.263475+00
9550,1028,2052 1589,2020-02-14 18:24:25.1135+00
9551,1028,där finns en trappa ner,2020-02-14 18:24:32.11344+00
9552,1089,ok tack,2020-02-14 18:24:37.563613+00
9553,691,vrf startar vi om igen?,2020-02-14 18:27:17.46357+00
9554,1028,jag testar ett nytt plugin :P,2020-02-14 18:27:34.131334+00
9555,691,ok,2020-02-14 18:27:37.563351+00
9556,691,hejsan,2020-02-14 18:35:17.307992+00
9557,1525,Tjenare :),2020-02-14 18:35:47.655564+00
9558,691,är det någon av er som har en beacon man kan få köpa?,2020-02-14 18:54:12.356442+00
9559,691,hejsan,2020-02-14 19:01:47.305613+00
9560,837,tjo,2020-02-14 19:01:51.155542+00
9561,691,är det någon som har en beacon man kan köpa?,2020-02-14 19:11:35.805599+00
9562,1481,hur gör man med detta nu igen lol,2020-02-14 19:24:13.6584+00
9563,691,hejsan,2020-02-14 19:24:15.705342+00
9564,691,vill du joina oss på discord också?,2020-02-14 19:24:35.105514+00
9565,1481,sure,2020-02-14 19:24:39.455426+00
9566,691,./phomr LudvigAC,2020-02-14 19:28:32.60577+00
9567,691,./phome,2020-02-14 19:28:38.405469+00
9568,691,Cappe05 sov,2020-02-14 19:37:31.441359+00
9569,1481,kan int,2020-02-14 19:37:36.055245+00
9570,691,fuck yo u then bot,2020-02-14 19:37:47.055466+00
9571,1481,: ),2020-02-14 19:37:53.355606+00
9572,691,./unlockhome home skriv det casper,2020-02-14 19:40:55.105756+00
9573,1481,nej,2020-02-14 19:41:03.255414+00
9574,691,jo då kan jag tpa till ditt hus behöver använda spawnern,2020-02-14 19:41:20.555619+00
9575,1481,jag vill inte att du ska vara och snoka i mitt hem,2020-02-14 19:41:20.955312+00
9576,1481,nej,2020-02-14 19:41:25.405463+00
9577,691,gör det nu innan jag våldtar dig,2020-02-14 19:41:35.855382+00
9578,1481,nej,2020-02-14 19:41:39.105434+00
9579,1481,aldrig,2020-02-14 19:41:49.556101+00
9580,691,jag kommer våldta dig,2020-02-14 19:41:57.25558+00
9581,1481,<3,2020-02-14 19:41:58.455429+00
9582,691,bög,2020-02-14 19:42:09.555506+00
9583,1481,L,2020-02-14 19:42:12.255442+00
9584,691,hejsan,2020-02-14 20:36:43.855639+00
9585,1168,hej,2020-02-14 20:36:49.607185+00
9586,1783,hej,2020-02-14 20:39:41.405782+00
9587,691,hejsan,2020-02-14 20:39:41.605397+00
9588,1783,"asså, får jag säga nått galet???",2020-02-14 20:39:55.755821+00
9589,691,visst,2020-02-14 20:40:02.8054+00
9590,1783,hehe,2020-02-14 20:42:28.30562+00
9591,1783,pinsamt,2020-02-14 20:42:32.35543+00
9592,1783,heh,2020-02-14 20:45:09.005705+00
9593,691,hejsan,2020-02-14 20:56:50.905728+00
9594,1525,Tjo,2020-02-14 20:56:57.905375+00
9595,691,hejsan,2020-02-14 21:02:02.455505+00
9596,691,sov plz,2020-02-14 21:02:53.805471+00
9597,1836,joina racet,2020-02-14 21:03:17.605798+00
9598,691,nej tack,2020-02-14 21:03:29.255557+00
9599,691,har du någon beacon spif som du skulle vilja sälja?,2020-02-14 21:19:51.505855+00
9600,1525,Jag har inga beacons tyvärr,2020-02-14 21:20:51.805764+00
9601,691,oki,2020-02-14 21:20:58.905474+00
9602,1168,hej,2020-02-15 08:25:27.852775+00
9603,1583,hej,2020-02-15 08:25:37.251745+00
9604,1168,har du svampar,2020-02-15 08:26:01.05177+00
9605,1168,brun och röd,2020-02-15 08:26:08.751457+00
9606,1583,kanske,2020-02-15 08:26:17.302158+00
9607,1168,jag får ju ingen svamp .-.,2020-02-15 08:28:58.901844+00
9608,1583,inte?,2020-02-15 08:29:06.301629+00
9609,1168,tack,2020-02-15 08:29:41.954002+00
9610,1583,vsg,2020-02-15 08:29:45.502353+00
9611,1583,kan du låsa upp dina dörrar för mig,2020-02-15 08:30:17.401724+00
9612,1168,hur och vrf,2020-02-15 08:30:28.701515+00
9613,1583,så jag kan komma in i ditt hus,2020-02-15 08:30:46.051463+00
9614,1583,och med /trust,2020-02-15 08:30:55.651397+00
9615,1168,du kan bygga i mitt hus nu men det få du int,2020-02-15 08:31:34.349529+00
9616,1583,ok,2020-02-15 08:31:40.151455+00
9617,1583,jag kommer inte,2020-02-15 08:31:52.451512+00
9618,1168,jag vill komma in i ditt .-.,2020-02-15 08:31:54.351425+00
9619,1583,ok,2020-02-15 08:32:03.051659+00
9620,1583,nu bör du kunna,2020-02-15 08:32:33.551599+00
9621,1168,ok,2020-02-15 08:32:38.151455+00
9622,691,hejsan,2020-02-15 11:06:21.801763+00
9623,1025,tja,2020-02-15 11:06:25.401405+00
9624,691,hejsan har du någon beacon man kan köpa?,2020-02-15 14:08:22.051461+00
9625,691,hejsan,2020-02-15 14:10:31.301543+00
9626,1136,tja,2020-02-15 14:10:35.401404+00
9627,691,hejsan har du någon beacon man kan köpa?,2020-02-15 14:13:45.10136+00
9628,691,Y/yhoiem,2020-02-15 14:32:35.506756+00
9629,1136,F,2020-02-15 14:32:39.541167+00
9630,691,Du råkar inte ha en xp farm man kan få använda en liten stund?,2020-02-15 14:34:22.154722+00
9631,1136,Ja jag har en den är bara ganska farlig att ta sig till,2020-02-15 14:35:02.701587+00
